course_id,semester,name,roomcode,buildingname,start,end
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.334 Teacher Training Lab,D2,2019-10-04T09:00:00,2019-10-04T12:45:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.342 Teacher Training Raum,D2,2019-10-04T09:00:00,2019-10-04T12:45:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.334 Teacher Training Lab,D2,2019-10-09T16:00:00,2019-10-09T19:00:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.342 Teacher Training Raum,D2,2019-10-09T16:00:00,2019-10-09T19:00:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.334 Teacher Training Lab,D2,2019-10-11T15:00:00,2019-10-11T18:00:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.342 Teacher Training Raum,D2,2019-10-11T15:00:00,2019-10-11T18:00:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.342 Teacher Training Raum,D2,2019-10-16T15:00:00,2019-10-16T18:30:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.334 Teacher Training Lab,D2,2019-10-16T15:00:00,2019-10-16T18:30:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.334 Teacher Training Lab,D2,2019-10-18T15:00:00,2019-10-18T18:30:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.342 Teacher Training Raum,D2,2019-10-18T15:00:00,2019-10-18T18:30:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.334 Teacher Training Lab,D2,2019-10-23T15:30:00,2019-10-23T19:00:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.342 Teacher Training Raum,D2,2019-10-23T15:30:00,2019-10-23T19:00:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.342 Teacher Training Raum,D2,2019-10-25T15:00:00,2019-10-25T18:30:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.334 Teacher Training Lab,D2,2019-10-25T15:00:00,2019-10-25T18:30:00
0578,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,TC.3.08,TC,2019-11-21T16:00:00,2019-11-21T18:00:00
0579,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.326,D2,2019-10-08T09:00:00,2019-10-08T12:00:00
0579,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.326,D2,2019-10-10T09:00:00,2019-10-10T12:00:00
0579,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.326,D2,2019-10-15T09:00:00,2019-10-15T12:00:00
0579,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.326,D2,2019-10-17T09:00:00,2019-10-17T12:00:00
0579,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.326,D2,2019-10-23T08:00:00,2019-10-23T12:30:00
0579,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.326,D2,2019-10-24T08:00:00,2019-10-24T12:30:00
0579,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.326,D2,2019-10-25T08:00:00,2019-10-25T12:30:00
0579,19W,Lehrverhaltenstraining einschließlich schulischer Orientierungsphase,D2.0.326,D2,2019-11-22T09:00:00,2019-11-22T12:00:00
0580,19W,Grundkurs Steuerrecht,TC.3.08,TC,2019-10-07T12:30:00,2019-10-07T15:45:00
0580,19W,Grundkurs Steuerrecht,TC.3.08,TC,2019-10-14T12:30:00,2019-10-14T15:45:00
0580,19W,Grundkurs Steuerrecht,TC.3.08,TC,2019-10-21T12:30:00,2019-10-21T15:45:00
0580,19W,Grundkurs Steuerrecht,TC.5.14,TC,2019-10-28T12:30:00,2019-10-28T16:15:00
0580,19W,Grundkurs Steuerrecht,TC.4.17,TC,2019-11-04T12:15:00,2019-11-04T15:30:00
0580,19W,Grundkurs Steuerrecht,TC.3.08,TC,2019-11-11T12:30:00,2019-11-11T15:45:00
0580,19W,Grundkurs Steuerrecht,TC.3.08,TC,2019-11-25T12:30:00,2019-11-25T15:45:00
0580,19W,Grundkurs Steuerrecht,TC.0.10 Audimax,TC,2019-12-04T08:00:00,2019-12-04T11:00:00
0581,19W,Grundkurs Steuerrecht,D4.0.019,D4,2019-10-10T17:00:00,2019-10-10T20:15:00
0581,19W,Grundkurs Steuerrecht,D4.0.019,D4,2019-10-17T17:00:00,2019-10-17T20:15:00
0581,19W,Grundkurs Steuerrecht,D4.0.019,D4,2019-10-24T17:00:00,2019-10-24T20:15:00
0581,19W,Grundkurs Steuerrecht,D4.0.019,D4,2019-10-31T17:00:00,2019-10-31T20:45:00
0581,19W,Grundkurs Steuerrecht,D4.0.019,D4,2019-11-07T17:00:00,2019-11-07T20:15:00
0581,19W,Grundkurs Steuerrecht,D4.0.019,D4,2019-11-14T17:00:00,2019-11-14T20:15:00
0581,19W,Grundkurs Steuerrecht,D4.0.019,D4,2019-11-21T17:00:00,2019-11-21T20:15:00
0581,19W,Grundkurs Steuerrecht,TC.0.10 Audimax,TC,2019-12-04T08:00:00,2019-12-04T11:00:00
0582,19W,Grundkurs Steuerrecht,TC.4.14,TC,2019-10-02T16:30:00,2019-10-02T19:45:00
0582,19W,Grundkurs Steuerrecht,TC.4.14,TC,2019-10-09T16:30:00,2019-10-09T19:45:00
0582,19W,Grundkurs Steuerrecht,TC.4.14,TC,2019-10-16T16:30:00,2019-10-16T19:45:00
0582,19W,Grundkurs Steuerrecht,TC.4.14,TC,2019-10-23T16:30:00,2019-10-23T20:15:00
0582,19W,Grundkurs Steuerrecht,TC.4.14,TC,2019-11-13T16:30:00,2019-11-13T19:45:00
0582,19W,Grundkurs Steuerrecht,TC.4.14,TC,2019-11-20T16:30:00,2019-11-20T19:45:00
0582,19W,Grundkurs Steuerrecht,TC.4.14,TC,2019-11-27T16:30:00,2019-11-27T19:45:00
0582,19W,Grundkurs Steuerrecht,TC.0.10 Audimax,TC,2019-12-04T08:00:00,2019-12-04T11:00:00
0583,19W,Grundkurs Steuerrecht,TC.4.02,TC,2019-10-09T14:00:00,2019-10-09T17:15:00
0583,19W,Grundkurs Steuerrecht,TC.4.02,TC,2019-10-16T14:00:00,2019-10-16T17:15:00
0583,19W,Grundkurs Steuerrecht,TC.4.02,TC,2019-10-23T14:00:00,2019-10-23T17:15:00
0583,19W,Grundkurs Steuerrecht,TC.4.02,TC,2019-10-30T14:00:00,2019-10-30T17:45:00
0583,19W,Grundkurs Steuerrecht,TC.4.02,TC,2019-11-13T14:00:00,2019-11-13T17:15:00
0583,19W,Grundkurs Steuerrecht,TC.4.02,TC,2019-11-20T14:00:00,2019-11-20T17:15:00
0583,19W,Grundkurs Steuerrecht,TC.4.02,TC,2019-11-27T14:00:00,2019-11-27T17:15:00
0583,19W,Grundkurs Steuerrecht,TC.0.10 Audimax,TC,2019-12-04T08:00:00,2019-12-04T11:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.326,D2,2019-11-27T09:00:00,2019-11-27T11:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.326,D2,2019-11-27T13:00:00,2019-11-27T16:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.326,D2,2019-12-04T13:00:00,2019-12-04T16:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2019-12-05T13:00:00,2019-12-05T15:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2019-12-05T13:00:00,2019-12-05T15:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2019-12-19T09:00:00,2019-12-19T12:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2019-12-19T09:00:00,2019-12-19T12:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.326,D2,2019-12-19T12:30:00,2019-12-19T15:30:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2020-01-09T13:00:00,2020-01-09T15:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2020-01-09T13:00:00,2020-01-09T15:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2020-01-16T09:00:00,2020-01-16T12:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2020-01-16T09:00:00,2020-01-16T12:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2020-01-16T13:00:00,2020-01-16T16:00:00
0584,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2020-01-16T13:00:00,2020-01-16T16:00:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.326,D2,2019-11-28T09:00:00,2019-11-28T11:00:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.326,D2,2019-12-05T09:00:00,2019-12-05T11:00:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.326,D2,2019-12-05T13:00:00,2019-12-05T16:00:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.326,D2,2019-12-13T09:00:00,2019-12-13T12:00:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.326,D2,2019-12-19T09:00:00,2019-12-19T12:00:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2019-12-19T13:00:00,2019-12-19T16:00:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2019-12-19T13:00:00,2019-12-19T16:00:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2020-01-09T15:30:00,2020-01-09T17:30:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2020-01-09T15:30:00,2020-01-09T17:30:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.326,D2,2020-01-16T09:00:00,2020-01-16T12:00:00
0585,19W,Methoden der Wirtschaftsdidaktik I,D2.0.382,D2,2020-01-22T09:00:00,2020-01-22T12:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2019-11-27T09:00:00,2019-11-27T12:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2019-11-27T09:00:00,2019-11-27T12:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2019-11-27T13:00:00,2019-11-27T15:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2019-11-27T13:00:00,2019-11-27T15:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2019-12-04T09:00:00,2019-12-04T12:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2019-12-04T09:00:00,2019-12-04T12:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2019-12-04T13:00:00,2019-12-04T15:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2019-12-04T13:00:00,2019-12-04T15:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2019-12-18T09:00:00,2019-12-18T12:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2019-12-18T09:00:00,2019-12-18T12:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2019-12-18T15:00:00,2019-12-18T18:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2019-12-18T15:00:00,2019-12-18T18:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2020-01-08T09:00:00,2020-01-08T11:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2020-01-08T09:00:00,2020-01-08T11:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2020-01-15T09:00:00,2020-01-15T12:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2020-01-15T09:00:00,2020-01-15T12:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.342 Teacher Training Raum,D2,2020-01-15T13:00:00,2020-01-15T16:00:00
0586,19W,Methoden der Wirtschaftsdidaktik I,D2.0.334 Teacher Training Lab,D2,2020-01-15T13:00:00,2020-01-15T16:00:00
0587,19W,Wirtschaftspädagogik I,TC.2.02,TC,2019-11-26T13:30:00,2019-11-26T17:00:00
0587,19W,Wirtschaftspädagogik I,TC.1.01 OeNB,TC,2019-12-03T13:30:00,2019-12-03T17:00:00
0587,19W,Wirtschaftspädagogik I,TC.1.01 OeNB,TC,2019-12-10T13:30:00,2019-12-10T17:00:00
0587,19W,Wirtschaftspädagogik I,TC.1.01 OeNB,TC,2019-12-17T13:30:00,2019-12-17T17:00:00
0587,19W,Wirtschaftspädagogik I,TC.1.01 OeNB,TC,2020-01-08T12:30:00,2020-01-08T16:00:00
0587,19W,Wirtschaftspädagogik I,TC.1.01 OeNB,TC,2020-01-14T13:30:00,2020-01-14T17:00:00
0587,19W,Wirtschaftspädagogik I,TC.0.10 Audimax,TC,2020-01-23T13:30:00,2020-01-23T16:30:00
0588,19W,"ZuWi II: Arbeit im Wandel aus sozialer, ökonomischer und ökologischer Perspektive",D3.0.222,D3,2019-10-10T09:00:00,2019-10-10T13:00:00
0588,19W,"ZuWi II: Arbeit im Wandel aus sozialer, ökonomischer und ökologischer Perspektive",D3.0.222,D3,2019-10-17T09:00:00,2019-10-17T13:00:00
0588,19W,"ZuWi II: Arbeit im Wandel aus sozialer, ökonomischer und ökologischer Perspektive",D3.0.222,D3,2019-10-24T09:00:00,2019-10-24T13:00:00
0588,19W,"ZuWi II: Arbeit im Wandel aus sozialer, ökonomischer und ökologischer Perspektive",D3.0.222,D3,2019-10-31T09:00:00,2019-10-31T13:00:00
0588,19W,"ZuWi II: Arbeit im Wandel aus sozialer, ökonomischer und ökologischer Perspektive",D3.0.222,D3,2019-11-07T09:00:00,2019-11-07T13:00:00
0588,19W,"ZuWi II: Arbeit im Wandel aus sozialer, ökonomischer und ökologischer Perspektive",D3.0.222,D3,2019-11-14T09:00:00,2019-11-14T13:00:00
0588,19W,"ZuWi II: Arbeit im Wandel aus sozialer, ökonomischer und ökologischer Perspektive",TC.3.12,TC,2019-11-21T13:30:00,2019-11-21T15:00:00
0589,19W,Grundlagen wissenschaftlichen Arbeitens,D2.0.374,D2,2019-10-16T13:00:00,2019-10-16T16:00:00
0589,19W,Grundlagen wissenschaftlichen Arbeitens,TC.3.11,TC,2019-10-24T10:00:00,2019-10-24T14:15:00
0589,19W,Grundlagen wissenschaftlichen Arbeitens,D2.0.038,D2,2019-10-25T10:00:00,2019-10-25T14:00:00
0590,19W,Global Supply Chain Management,TC.3.10,TC,2019-10-07T14:00:00,2019-10-07T17:00:00
0590,19W,Global Supply Chain Management,TC.3.10,TC,2019-10-21T14:00:00,2019-10-21T17:00:00
0590,19W,Global Supply Chain Management,TC.3.10,TC,2019-10-28T14:00:00,2019-10-28T17:00:00
0590,19W,Global Supply Chain Management,TC.3.10,TC,2019-11-04T14:00:00,2019-11-04T17:00:00
0590,19W,Global Supply Chain Management,TC.3.10,TC,2019-11-25T14:00:00,2019-11-25T17:00:00
0590,19W,Global Supply Chain Management,TC.3.10,TC,2019-12-02T14:00:00,2019-12-02T17:00:00
0590,19W,Global Supply Chain Management,TC.3.10,TC,2019-12-09T14:00:00,2019-12-09T17:00:00
0590,19W,Global Supply Chain Management,TC.3.10,TC,2019-12-16T14:00:00,2019-12-16T17:00:00
0591,19W,Basics in Finance,TC.1.02,TC,2019-10-11T15:00:00,2019-10-11T18:30:00
0591,19W,Basics in Finance,TC.5.03,TC,2019-10-21T18:30:00,2019-10-21T21:30:00
0591,19W,Basics in Finance,TC.5.03,TC,2019-10-28T18:30:00,2019-10-28T21:30:00
0591,19W,Basics in Finance,TC.5.03,TC,2019-11-04T18:30:00,2019-11-04T21:30:00
0591,19W,Basics in Finance,TC.5.03,TC,2019-11-11T18:30:00,2019-11-11T21:30:00
0591,19W,Basics in Finance,TC.1.02,TC,2019-11-15T15:30:00,2019-11-15T18:30:00
0591,19W,Basics in Finance,TC.5.03,TC,2019-11-18T18:30:00,2019-11-18T21:30:00
0591,19W,Basics in Finance,Ort nach Ankündigung,Ohne Gebäude,2019-11-27T14:30:00,2019-11-27T16:00:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,TC.-1.61,TC,2019-10-07T13:30:00,2019-10-07T15:00:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.-1.038,LC,2019-10-14T13:30:00,2019-10-14T15:00:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.2.064 Raiffeisen Kurslabor,LC,2019-10-21T15:30:00,2019-10-21T17:00:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.2.064 Raiffeisen Kurslabor,LC,2019-11-04T15:30:00,2019-11-04T17:00:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.2.064 Raiffeisen Kurslabor,LC,2019-11-11T13:30:00,2019-11-11T15:00:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.2.064 Raiffeisen Kurslabor,LC,2019-11-18T13:30:00,2019-11-18T15:30:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.-1.038,LC,2019-11-25T13:30:00,2019-11-25T15:30:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.-1.038,LC,2019-12-02T13:30:00,2019-12-02T15:30:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.-1.038,LC,2019-12-09T13:30:00,2019-12-09T15:30:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.-1.038,LC,2019-12-16T13:30:00,2019-12-16T15:30:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.-1.038,LC,2020-01-09T11:00:00,2020-01-09T13:00:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.-1.038,LC,2020-01-13T13:30:00,2020-01-13T15:30:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.-1.038,LC,2020-01-20T13:30:00,2020-01-20T15:00:00
0592,19W,Statistik für Volkswirtschaft und Sozioökonomie mit R,LC.-1.038,LC,2020-01-27T13:30:00,2020-01-27T15:00:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),D2.0.038,D2,2019-10-07T09:00:00,2019-10-07T11:00:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),TC.-1.61,TC,2019-10-07T11:00:00,2019-10-07T12:30:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),D2.0.038,D2,2019-10-14T09:00:00,2019-10-14T11:00:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),TC.-1.61,TC,2019-10-14T11:00:00,2019-10-14T12:30:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),D2.0.038,D2,2019-10-21T09:00:00,2019-10-21T11:00:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),TC.-1.61,TC,2019-10-21T11:00:00,2019-10-21T12:30:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),D2.0.038,D2,2019-10-28T09:00:00,2019-10-28T11:00:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),TC.-1.61,TC,2019-10-28T11:00:00,2019-10-28T12:30:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),D2.0.038,D2,2019-11-04T09:00:00,2019-11-04T11:00:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),TC.-1.61,TC,2019-11-04T11:00:00,2019-11-04T12:30:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),D2.0.038,D2,2019-11-11T09:00:00,2019-11-11T11:00:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),TC.-1.61,TC,2019-11-11T11:00:00,2019-11-11T12:30:00
0593,19W,Geographic Information Systems for Transport and Logistics (GIS-T; Group A),TC.0.02 Red Bull,TC,2019-11-20T09:00:00,2019-11-20T11:00:00
0594,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-03T18:00:00,2019-12-03T21:00:00
0594,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-05T18:00:00,2019-12-05T21:00:00
0594,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-10T18:00:00,2019-12-10T21:00:00
0594,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-12T18:00:00,2019-12-12T21:00:00
0594,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-17T18:00:00,2019-12-17T21:00:00
0594,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-19T18:00:00,2019-12-19T21:00:00
0594,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2020-01-07T18:00:00,2020-01-07T21:00:00
0594,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2020-01-09T18:00:00,2020-01-09T21:00:00
0594,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2020-01-14T18:00:00,2020-01-14T21:00:00
0594,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2020-01-16T18:00:00,2020-01-16T21:00:00
0595,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-14T09:00:00,2019-10-14T12:00:00
0595,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-21T09:00:00,2019-10-21T12:00:00
0595,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-28T09:00:00,2019-10-28T12:00:00
0595,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-11-04T09:00:00,2019-11-04T12:00:00
0595,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-11-11T09:00:00,2019-11-11T12:00:00
0595,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-02T09:00:00,2019-12-02T12:00:00
0595,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-16T09:00:00,2019-12-16T12:00:00
0595,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2020-01-13T09:00:00,2020-01-13T12:00:00
0595,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2020-01-20T09:00:00,2020-01-20T12:00:00
0595,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2020-01-27T09:00:00,2020-01-27T12:00:00
0596,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-15T18:00:00,2019-10-15T21:00:00
0596,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-17T18:00:00,2019-10-17T21:00:00
0596,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-22T18:00:00,2019-10-22T21:00:00
0596,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-24T18:00:00,2019-10-24T21:00:00
0596,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-29T18:00:00,2019-10-29T21:00:00
0596,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-31T18:00:00,2019-10-31T21:00:00
0596,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-11-05T18:00:00,2019-11-05T21:00:00
0596,19W,Betriebliche Informationssysteme II,D5.0.002,D5,2019-11-07T18:30:00,2019-11-07T21:30:00
0596,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-11-12T18:00:00,2019-11-12T21:00:00
0596,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-11-14T18:00:00,2019-11-14T21:00:00
0597,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-14T18:00:00,2019-10-14T21:00:00
0597,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-10-21T18:00:00,2019-10-21T21:00:00
0597,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-11-04T18:00:00,2019-11-04T21:00:00
0597,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-11-11T18:00:00,2019-11-11T21:00:00
0597,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-11-18T18:00:00,2019-11-18T21:00:00
0597,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-02T18:00:00,2019-12-02T21:00:00
0597,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-09T18:00:00,2019-12-09T21:00:00
0597,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2019-12-16T18:00:00,2019-12-16T21:00:00
0597,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2020-01-13T18:00:00,2020-01-13T21:00:00
0597,19W,Betriebliche Informationssysteme II,TC.3.02,TC,2020-01-20T18:00:00,2020-01-20T21:00:00
0598,19W,Fundamentals of Entrepreneurial Finance,D5.0.001,D5,2019-10-01T08:00:00,2019-10-01T18:00:00
0598,19W,Fundamentals of Entrepreneurial Finance,D5.0.001,D5,2019-10-02T08:00:00,2019-10-02T18:00:00
0598,19W,Fundamentals of Entrepreneurial Finance,D5.0.002,D5,2019-12-04T09:00:00,2019-12-04T17:30:00
0598,19W,Fundamentals of Entrepreneurial Finance,D5.0.002,D5,2019-12-11T09:00:00,2019-12-11T17:30:00
0598,19W,Fundamentals of Entrepreneurial Finance,D5.0.002,D5,2019-12-16T09:00:00,2019-12-16T17:30:00
0598,19W,Fundamentals of Entrepreneurial Finance,D5.0.002,D5,2020-01-15T09:00:00,2020-01-15T17:30:00
0599,19W,Managing Globalization,TC.1.02,TC,2019-09-23T10:00:00,2019-09-23T13:00:00
0599,19W,Managing Globalization,TC.1.02,TC,2019-09-24T14:00:00,2019-09-24T19:30:00
0599,19W,Managing Globalization,TC.1.02,TC,2019-09-25T14:00:00,2019-09-25T19:30:00
0599,19W,Managing Globalization,TC.1.02,TC,2019-09-26T14:00:00,2019-09-26T19:30:00
0599,19W,Managing Globalization,TC.2.02,TC,2019-09-27T14:00:00,2019-09-27T17:30:00
0600,19W,Fundamentals of Strategic Management,D5.0.001,D5,2019-10-01T08:00:00,2019-10-01T18:00:00
0600,19W,Fundamentals of Strategic Management,D5.0.001,D5,2019-10-02T08:00:00,2019-10-02T18:00:00
0600,19W,Fundamentals of Strategic Management,D3.0.243,D3,2019-10-02T10:30:00,2019-10-02T18:00:00
0600,19W,Fundamentals of Strategic Management,D3.0.213,D3,2019-10-02T10:30:00,2019-10-02T18:00:00
0600,19W,Fundamentals of Strategic Management,D3.0.214,D3,2019-10-02T10:30:00,2019-10-02T18:00:00
0600,19W,Fundamentals of Strategic Management,D3.0.245,D3,2019-10-02T10:30:00,2019-10-02T18:00:00
0600,19W,Fundamentals of Strategic Management,D3.0.235,D3,2019-10-02T10:30:00,2019-10-02T18:00:00
0600,19W,Fundamentals of Strategic Management,D3.0.241,D3,2019-10-02T10:30:00,2019-10-02T18:00:00
