location_id,latitude,longitude
001_10_OG01_110900,NA,NA
001_20_OG01_350300,NA,NA
001_10_OG01_310800,NA,NA
001_10_OG01_112500,NA,NA
001_30_OG01_530000,NA,NA
001_20_OG05_063900,NA,NA
001_10_OG02_310600,NA,NA
001_10_OG05_310100,NA,NA
001_20_OG03_042200,NA,NA
001_40_EG01_005900,NA,NA
001_10_OG02_310800,NA,NA
001_50_OG03_024300,NA,NA
002_00_OG03_006800,NA,NA
001_40_OG02_011500,NA,NA
001_10_OG03_111800,NA,NA
001_40_OG02_011700,NA,NA
001_20_OG04_051500,NA,NA
001_20_OG05_063000,NA,NA
001_50_OG01_004700,NA,NA
001_10_OG01_310600,NA,NA
001_10_OG04_211500,NA,NA
001_30_EG01_030700,NA,NA
001_30_EG01_050800,NA,NA
001_10_OG01_110700,NA,NA
001_40_OG01_011200,NA,NA
001_10_OG03_311000,NA,NA
001_20_OG03_372100,NA,NA
001_20_OG03_044100,NA,NA
001_40_OG02_012800,NA,NA
002_00_OG04_010000,NA,NA
001_50_OG04_024300,NA,NA
001_10_U101_411200,NA,NA
001_10_U101_411700,NA,NA
001_20_OG04_052700,NA,NA
001_10_OG02_411200,NA,NA
001_10_OG02_210600,NA,NA
001_30_OG03_016200,NA,NA
001_20_OG04_054700,NA,NA
001_10_OG01_112000,NA,NA
001_10_OG04_310800,NA,NA
001_30_EG01_051300,NA,NA
001_10_UG01_100200,NA,NA
001_10_E101_310100,NA,NA
001_50_EG01_010400,NA,NA
001_30_EG01_010300,NA,NA
001_40_EG01_001900,NA,NA
001_50_EG01_000600,NA,NA
001_40_EG01_001600,NA,NA
001_50_EG01_000500,NA,NA
001_50_EG01_010500,NA,NA
001_40_EG01_001800,NA,NA
001_40_EG01_001500,NA,NA
001_50_EG01_021800,NA,NA
001_50_EG01_000400,NA,NA
001_50_EG01_011900,NA,NA
001_50_EG01_011600,NA,NA
001_50_EG01_021900,NA,NA
001_50_EG01_000700,NA,NA
001_40_EG01_001700,NA,NA
001_50_EG01_001300,NA,NA
001_30_OG01_016200,NA,NA
001_20_OG03_041600,NA,NA
001_10_OG04_110400,NA,NA
001_10_OG04_120800,NA,NA
001_10_OG02_310200,NA,NA
001_40_OG01_001900,NA,NA
001_10_OG01_310700,NA,NA
001_40_OG03_000700,NA,NA
001_50_EG01_000300,NA,NA
001_40_OG04_003700,NA,NA
001_30_OG01_550400,NA,NA
001_10_OG01_311700,NA,NA
001_10_OG01_113400,NA,NA
001_40_EG01_502700,NA,NA
001_10_OG03_310200,NA,NA
001_20_OG04_380200,NA,NA
001_40_EG01_006900,NA,NA
001_10_OG03_310700,NA,NA
001_40_EG01_005800,NA,NA
001_10_OG02_310900,NA,NA
001_10_OG04_110800,NA,NA
001_10_OG03_111900,NA,NA
002_00_OG04_009900,NA,NA
001_20_OG02_364200,NA,NA
001_10_OG05_110400,NA,NA
001_40_EG01_504900,NA,NA
001_40_EG01_005700,NA,NA
001_30_EG01_010200,NA,NA
001_10_OG02_311000,NA,NA
001_30_OG02_055200,NA,NA
001_20_OG05_062900,NA,NA
001_30_EG01_011200,NA,NA
001_40_OG03_004800,NA,NA
001_10_OG03_210700,NA,NA
002_00_OG04_010300,NA,NA
001_10_OG03_311100,NA,NA
001_20_OG04_050100,NA,NA
001_30_OG01_010300,NA,NA
001_30_OG02_536000,NA,NA
001_40_EG01_006100,NA,NA
001_10_OG04_110600,NA,NA
001_20_OG04_384300,NA,NA
001_20_EG01_014900,NA,NA
002_00_OG03_006700,NA,NA
002_00_OG04_009800,NA,NA
001_10_U101_411500,NA,NA
001_30_OG01_050500,NA,NA
001_30_EG01_050600,NA,NA
001_10_OG03_112200,NA,NA
001_50_OG04_005300,NA,NA
001_40_EG01_503400,NA,NA
001_20_OG04_050200,NA,NA
001_30_EG01_050500,NA,NA
001_30_UG01_304400,NA,NA
001_30_EG01_051850,NA,NA
001_40_EG01_006700,NA,NA
001_30_OG02_031000,NA,NA
001_40_EG01_006450,NA,NA
001_50_EG01_000250,NA,NA
002_00_OG05_012150,NA,NA
001_50_EG01_010300,NA,NA
001_50_OG02_015600,NA,NA
001_40_EG01_006800,NA,NA
001_40_OG01_503500,NA,NA
001_40_OG01_001800,NA,NA
001_40_OG02_502800,NA,NA
001_40_OG02_502900,NA,NA
001_40_OG02_503000,NA,NA
001_40_OG03_010700,NA,NA
001_40_OG03_011400,NA,NA
001_30_EG01_013800,NA,NA
001_30_EG01_051700,NA,NA
001_30_OG01_530400,NA,NA
001_30_OG01_536000,NA,NA
001_30_OG02_034600,NA,NA
001_20_OG01_350600,NA,NA
001_20_OG01_350700,NA,NA
001_20_OG02_362000,NA,NA
001_20_OG03_043500,NA,NA
001_20_OG03_045000,NA,NA
001_20_OG04_053000,NA,NA
001_20_OG04_053500,NA,NA
001_20_OG04_054800,NA,NA
001_20_OG04_054900,NA,NA
001_20_OG05_061400,NA,NA
001_20_OG05_061700,NA,NA
001_20_OG05_062600,NA,NA
001_20_OG05_390200,NA,NA
001_20_EG01_014900,NA,NA
001_20_EG01_014900,NA,NA
001_20_EG01_014900,NA,NA
001_20_EG01_014900,NA,NA
001_20_EG01_014900,NA,NA
001_40_EG01_501400,NA,NA
002_00_UG01_000200,NA,NA
001_50_UG01_500200,NA,NA
001_40_UG01_000400,NA,NA
001_40_OG01_501000,NA,NA
001_40_OG02_500100,NA,NA
001_40_UG01_002500,NA,NA
001_40_OG01_505500,NA,NA
001_30_UG01_300200,NA,NA
001_30_EG01_550100,NA,NA
001_20_UG01_200200,NA,NA
001_20_EG01_340600,NA,NA
001_20_OG06_400500,NA,NA
001_50_OG05_000100,NA,NA
001_30_OG02_550100,NA,NA
001_20_OG06_070600,NA,NA
001_50_OG01_004600,NA,NA
001_10_OG03_412100,NA,NA
001_10_OG04_410800,NA,NA
001_50_EG01_023700,NA,NA
001_30_OG03_057100,NA,NA
001_50_OG04_013400,NA,NA
001_50_OG04_013000,NA,NA
001_50_OG04_013200,NA,NA
001_30_OG02_530200,NA,NA
001_30_OG02_556200,NA,NA
001_40_OG03_013100,NA,NA
001_40_EG01_503900,NA,NA
001_10_EG01_110800,NA,NA
001_20_OG01_690400,NA,NA
001_50_EG01_021300,NA,NA
001_50_EG01_021200,NA,NA
D5_EG00_000002,NA,NA
D5_OG01_000004,NA,NA
D5_OG01_000015,NA,NA
001_50_OG04_021200,NA,NA
D5_OG03_000080,NA,NA
D5_OG03_000082,NA,NA
D5_OG03_000084,NA,NA
D5_OG03_000086,NA,NA
D5_OG03_000008,NA,NA
D5_OG03_000012,NA,NA
D5_OG03_000018,NA,NA
D5_OG03_000020,NA,NA
D5_OG03_000022,NA,NA
D5_OG03_000025,NA,NA
D5_OG03_000033,NA,NA
D5_OG03_000039,NA,NA
D5_OG03_000013,NA,NA
D5_OG03_000036,NA,NA
D5_OG03_000038,NA,NA
D5_OG03_000046,NA,NA
D5_OG03_000048,NA,NA
D5_OG03_000050,NA,NA
D5_OG03_000058,NA,NA
D5_OG03_000062,NA,NA
D5_OG03_000066,NA,NA
D5_OG03_000068,NA,NA
D5_OG03_000073,NA,NA
D5_OG04_000082,NA,NA
D5_OG04_000086,NA,NA
D5_OG04_000088,NA,NA
D5_OG04_000012,NA,NA
D5_OG04_000014,NA,NA
D5_OG04_000022,NA,NA
D5_OG04_000038,NA,NA
D5_OG04_000040,NA,NA
D5_OG04_000046,NA,NA
D5_OG04_000048,NA,NA
D5_OG04_000058,NA,NA
D5_OG04_000064,NA,NA
D5_OG05_000080,NA,NA
D5_OG05_000084,NA,NA
D5_OG05_000088,NA,NA
D5_OG05_000090,NA,NA
D5_OG05_000004,NA,NA
D5_OG05_000012,NA,NA
D5_OG05_000032,NA,NA
D5_OG05_000019,NA,NA
D5_OG05_000013,NA,NA
D5_OG05_000038,NA,NA
D5_OG05_000040,NA,NA
D5_OG05_000048,NA,NA
D5_OG05_000060,NA,NA
D5_OG06_000082,NA,NA
D5_OG06_000084,NA,NA
D5_OG06_000090,NA,NA
D5_OG06_000012,NA,NA
D5_OG06_000016,NA,NA
D5_OG06_000018,NA,NA
D5_OG06_000022,NA,NA
D5_OG06_000019,NA,NA
D5_OG06_000017,NA,NA
D5_OG06_000042,NA,NA
D5_OG06_000056,NA,NA
D5_OG06_000064,NA,NA
D5_OG05_000041,NA,NA
D5_OG05_000056,NA,NA
D5_OG05_000062,NA,NA
D5_UG01_000090,NA,NA
D5_OG02_000076,NA,NA
D5_OG02_000080,NA,NA
D5_OG02_000082,NA,NA
D5_OG02_000084,NA,NA
D5_OG02_000088,NA,NA
D5_OG02_000008,NA,NA
D5_OG02_000014,NA,NA
D5_OG02_000018,NA,NA
D5_OG02_000020,NA,NA
D5_OG02_000029,NA,NA
D5_OG02_000034,NA,NA
D5_OG02_000036,NA,NA
D5_OG02_000038,NA,NA
D5_OG02_000050,NA,NA
D5_OG02_000052,NA,NA
D5_OG02_000056,NA,NA
D5_OG02_000060,NA,NA
D5_OG02_000062,NA,NA
D5_OG02_000085,NA,NA
001_50_UG01_504500,NA,NA
001_20_EG01_013600,NA,NA
001_20_OG05_391110,NA,NA
D5_OG02_200001,NA,NA
D5_OG03_000017,NA,NA
D5_OG03_000027,NA,NA
D5_OG03_000042,NA,NA
D5_OG03_000056,NA,NA
D5_OG03_000078,NA,NA
D5_OG04_000004,NA,NA
D5_OG04_000039,NA,NA
D5_OG04_000050,NA,NA
D5_OG04_000084,NA,NA
D5_OG05_000006,NA,NA
D5_OG05_000042,NA,NA
D5_OG05_000064,NA,NA
D5_OG06_000073,NA,NA
001_10_OG03_112100,NA,NA
001_10_OG04_412500,NA,NA
001_50_EG01_000104,NA,NA
001_50_OG01_020200,NA,NA
001_20_OG01_350500,NA,NA
001_20_OG05_065300,NA,NA
001_20_OG04_052400,NA,NA
001_50_OG03_005300,NA,NA
001_10_OG01_112700,NA,NA
001_10_OG02_112100,NA,NA
001_10_OG01_113000,NA,NA
001_10_OG04_310900,NA,NA
